feature_id,group1_1,group1_2,group1_3,group1_4,group2_1,group2_2,group2_3,group2_4,group3_1,group3_2,group3_3,group3_4,group4_1,group4_2,group4_3,group4_4
feature_8619,1226,1354,864,848,1208,1776,1052,1190,288,318,0,332,952,2126,910,1504
feature_862,396,0,0,0,3616,3462,2038,1592,0,0,0,0,3004,5480,2554,3702
feature_8620,3342,2462,2390,1718,0,0,0,0,2810,136,1806,726,0,0,0,0
feature_8621,2762,1224,2182,1114,1244,1664,1604,0,0,2098,0,2080,820,798,1008,886
feature_8624,0,0,0,0,3908,3436,2462,2304,0,0,0,0,5428,4616,4012,2478
feature_8627,216,714,182,1004,0,0,0,0,0,448,0,736,0,82,0,108
feature_8631,1252,0,1164,464,1480,1740,1884,1508,150,1560,322,1004,1240,1286,718,1276
feature_8632,2412,1716,1786,912,364,438,378,474,302,5524,150,4526,474,422,294,486
feature_8636,98,154,0,0,9114,9740,7554,6280,0,0,0,0,6112,4784,3044,2630
feature_8637,0,0,0,0,0,0,0,0,0,0,0,0,1384,3684,1306,4280
feature_8638,2152,1190,1846,902,1682,1518,1110,1206,110,1368,0,1746,1426,1916,1588,2126
feature_8640,0,518,0,262,1672,8022,1688,6660,0,386,70,404,11030,19412,9144,16174
feature_8642,0,0,0,0,4990,4166,4036,3516,0,0,0,0,0,204,0,0
feature_8644,7138,2198,4540,1682,676,744,518,450,410,540,392,1050,756,776,452,1054
feature_8646,0,66,0,78,8644,7476,7900,6972,0,0,0,0,852,682,616,686
feature_8647,216,164,0,138,268,148,78,0,806,338,404,174,1544,1330,1164,1770
feature_8648,1280,772,668,374,202,0,0,178,0,0,0,0,518,2190,430,1690
feature_865,1048,1038,1014,524,2510,2300,1760,2154,528,1714,0,744,1768,1828,1716,1592
feature_8651,3272,1894,2802,1262,458,284,0,172,1056,568,758,0,274,136,238,0
feature_866,0,0,180,0,2870,2912,2242,2308,0,0,0,0,868,684,532,388
feature_8660,4038,760,1640,648,0,102,68,0,0,0,0,100,3210,3982,2640,5094
feature_8661,5776,1970,2320,1030,0,0,0,0,0,310,0,230,1776,2956,1904,3306
feature_8662,0,0,0,102,8976,7506,5952,6360,0,0,82,0,0,0,0,404
feature_8664,3270,1102,1414,0,560,860,456,596,60,0,0,0,142,0,0,0
feature_8665,2960,1748,2078,1474,1590,2326,1404,2172,324,0,240,840,0,0,0,0
feature_8666,1164,1000,1128,1006,680,1104,1304,1234,496,676,484,712,162,240,76,298
feature_8667,1212,550,1060,334,530,538,404,484,0,0,0,106,540,328,0,396
feature_8670,0,0,0,0,3798,2916,2718,2858,0,0,0,0,0,386,0,358
feature_8676,74,0,0,0,176,826,314,486,0,66,0,98,11758,11540,7250,9174
feature_8677,0,0,0,0,0,246,156,148,0,0,86,0,3972,2386,2038,2190
feature_8681,2186,1022,1560,666,710,562,568,686,436,206,436,240,946,1244,1144,1696
feature_869,486,242,450,432,3556,2012,2944,2126,196,0,0,288,490,312,594,660
feature_8690,0,0,0,0,10896,11008,6502,7830,0,0,0,0,17764,13568,9458,13010
feature_8695,978,500,608,386,3640,3546,2458,3104,0,500,104,354,554,478,202,514
feature_8697,0,0,0,0,0,590,0,464,0,0,0,154,3678,3620,4012,4848
feature_8699,0,526,0,74,0,5418,0,5058,0,1532,0,2162,45698,53090,42110,46674
feature_87,5078,1712,5930,1234,6780,2370,7332,3248,2798,2934,4010,2898,7598,4042,2650,6700
feature_8702,1482,548,900,604,384,314,368,0,214,438,180,280,456,1314,514,1364
feature_8705,0,0,0,0,0,108,0,96,0,0,0,0,1384,5292,676,3824
feature_8706,1294,714,1280,412,0,0,0,0,122,1426,0,246,0,0,0,0
feature_8708,5338,654,2124,494,518,426,410,282,0,0,0,210,1464,1774,916,1578
feature_8709,7736,2138,4128,1094,2208,2088,944,1764,144,384,154,250,4028,5048,2062,5276
feature_8712,1390,1256,1184,630,108,198,246,166,0,3810,0,3182,516,0,460,450
feature_8714,0,294,0,260,4424,3766,3656,2672,0,1124,146,1180,466,614,584,212
feature_8715,0,0,0,0,0,0,136,0,0,0,0,0,5598,4252,3926,5122
feature_8716,1180,282,722,254,788,1286,578,548,176,292,326,238,1640,1716,746,1048
feature_8719,1476,754,1572,698,13994,12318,12102,12056,904,222,530,1192,1172,1688,924,1576
feature_8720,0,0,0,0,316,1170,330,782,0,0,0,0,2602,3326,1136,3132
feature_8725,0,0,0,0,4342,4724,3326,3922,0,0,0,0,340,362,0,370
feature_8726,72,122,228,112,2228,2064,3096,2478,0,0,0,102,512,908,316,552
feature_8730,742,652,650,384,4618,3842,2786,2424,230,176,178,52,2586,2226,1790,1274
feature_8736,0,0,0,0,402,1822,0,1378,0,222,0,0,38830,26368,27726,23440
feature_8737,0,0,0,0,112,952,126,834,0,0,0,168,16700,13220,11934,11278
feature_8738,0,0,0,0,468,748,292,458,0,0,0,0,3974,2174,3004,2918
feature_8740,0,118,0,52,506,450,572,530,0,82,0,108,2192,3672,2932,3916
feature_8741,1182,610,752,834,1632,1578,1062,1202,1016,1412,788,782,3758,3626,2096,2246
feature_8742,1772,1434,1120,2058,1214,1632,1192,1728,524,654,284,978,506,654,284,728
feature_8743,0,0,0,0,16232,15822,11678,11302,0,0,0,0,764,862,596,678
feature_8747,0,0,0,0,904,1438,812,1468,0,216,0,0,8534,6966,7030,7810
feature_8765,0,122,0,0,6246,4566,4492,4000,0,152,0,182,5486,3398,2976,3068
feature_8766,924,304,638,320,960,3046,652,1612,0,1184,102,1348,2576,4588,972,3508
feature_8768,76,234,0,340,762,2614,612,1962,0,0,0,330,6192,5724,4526,5114
feature_8769,0,288,0,564,1160,4228,684,3154,0,840,0,1056,10204,11336,8790,10746
feature_8771,0,0,0,0,0,930,0,796,0,0,0,0,4188,3158,2224,2610
feature_8773,0,96,0,0,442,1608,418,1588,0,340,0,324,3800,5154,5942,6250
feature_8775,1642,734,948,480,978,1174,646,1444,430,690,252,492,1310,1958,818,2138
feature_8777,0,172,0,56,330,1380,0,992,0,242,0,352,4034,4578,4074,4012
feature_8778,0,0,0,0,84,1116,0,540,0,0,0,0,3892,3832,2860,3296
feature_8779,0,0,0,106,0,752,216,892,0,216,0,118,2688,3628,4174,5258
feature_8780,0,286,0,0,348,1806,0,1532,0,426,0,556,8590,8350,8058,8932
feature_8781,0,0,0,0,58,248,0,0,0,0,0,0,5776,1312,2892,1510
feature_8784,0,68,0,0,0,368,0,204,0,0,0,58,4890,4930,3010,5372
feature_8787,4918,2222,3564,1720,6898,4984,3718,2802,730,1580,796,1414,1658,1864,1348,2190
feature_8788,2830,554,1214,440,1088,1310,542,820,0,504,130,408,1864,1978,828,1696
feature_879,682,372,634,0,1456,1254,892,800,0,0,0,0,1692,3916,1596,3230
feature_8790,0,0,0,0,0,162,0,0,0,0,0,0,11988,1824,5306,1674
feature_8792,0,0,0,0,0,110,58,0,0,68,0,0,4230,3176,2476,2422
feature_8797,0,0,0,0,358,1668,246,870,0,0,0,0,6750,8924,2826,6584
feature_8798,0,0,0,0,20994,15798,16138,13284,0,0,0,0,358,588,294,714
feature_8801,0,0,0,0,0,0,0,62,0,0,0,220,3802,2276,2392,2518
feature_8802,172,636,0,628,502,516,450,536,222,996,118,1176,0,552,478,522
feature_8816,1196,518,830,476,226,312,232,134,216,1444,356,2206,608,1034,382,974
feature_8818,208,120,0,0,138,368,0,226,80,0,0,0,6692,4908,4316,4370
feature_8819,78,254,0,186,346,208,140,230,114,550,70,784,1108,270,1926,344
feature_882,2870,1122,1928,504,0,0,0,0,0,646,0,350,200,234,0,0
feature_8820,0,0,0,0,0,0,0,314,0,0,0,0,3154,3160,2770,2884
feature_8821,0,0,0,0,3680,2186,4362,5756,0,0,0,0,0,172,0,94
feature_8823,0,156,0,0,210,266,240,176,0,328,0,240,5338,1340,3268,1400
feature_8827,0,734,0,684,212,206,412,256,192,1178,68,1406,310,240,344,308
feature_883,0,60,0,0,2800,3480,2646,2298,0,0,0,0,1930,3448,1760,3162
feature_8839,0,0,0,0,4746,4518,2802,2622,0,0,0,0,230,270,116,252
feature_884,1504,1292,1888,1718,58,90,156,0,520,438,590,382,118,288,328,626
feature_8842,0,0,0,0,958,4970,412,3358,0,0,0,0,856,1864,478,1208
feature_8843,0,0,0,0,0,1826,0,1648,0,158,0,0,2652,3902,3134,4022
feature_8844,0,1004,0,1140,216,170,178,238,0,1298,0,1830,0,76,122,76
feature_8846,0,0,0,256,568,1874,472,1428,0,328,0,0,3824,3356,2586,3610
feature_8849,0,0,0,0,0,0,0,0,0,0,0,0,3116,3974,2608,3610
feature_8850,0,5804,0,5326,12568,91264,10884,75682,0,14038,0,13962,542062,570480,470268,590076
feature_8851,0,0,0,0,416,2678,340,2090,0,0,0,0,7170,6066,3114,6804
feature_8852,3268,2752,1688,1538,642,540,330,384,2142,1656,1432,1524,70,370,82,128
feature_8853,0,0,0,0,5646,4474,3326,4838,0,0,0,450,2014,1536,1308,1600
feature_8857,0,0,0,230,0,1464,0,1418,0,428,0,454,2754,3462,3444,3118
feature_8858,0,0,0,0,506,2682,280,2546,0,546,0,0,3520,4782,4214,4834
feature_886,1244,598,1088,0,2970,1840,2286,1412,0,0,0,0,302,0,142,0
feature_8860,0,292,0,198,382,2626,310,1642,0,438,0,514,3924,4098,4634,4384
feature_8862,124,146,100,102,396,1016,346,582,0,338,0,168,8900,7488,7026,8514
feature_8865,0,0,0,0,86,406,0,0,0,0,0,0,2678,3752,2034,3306
feature_8867,2002,914,1432,558,212,172,142,0,0,90,0,0,254,206,130,434
feature_8868,480,466,394,118,3592,4346,3410,2682,126,272,132,288,0,140,0,144
feature_8869,0,0,0,0,0,782,0,468,0,244,0,0,12948,16514,7818,13480
feature_887,398,374,432,334,5410,2608,5476,2412,58,1434,0,772,5644,4286,4742,0
feature_8870,0,0,0,0,46,100,0,178,0,0,0,0,2606,3104,1668,2840
feature_8871,0,0,0,0,78,392,0,424,0,0,0,0,3558,3574,2640,4224
feature_8873,960,278,776,332,668,592,434,728,1252,328,962,376,606,854,812,938
feature_8874,560,0,152,164,84,588,294,452,542,176,704,102,1882,1748,1440,1914
feature_8878,0,3712,0,3068,1994,2444,956,1296,112,4034,206,5788,666,820,414,826
feature_888,974,602,1024,240,476,734,534,508,104,368,186,172,1308,936,1110,628
feature_8882,150,938,0,774,1232,1308,638,888,0,1046,0,1276,318,796,470,710
feature_8884,114,2578,106,2016,832,704,716,884,116,4660,152,6004,622,644,686,580
feature_889,0,0,0,0,3428,2418,3416,1796,0,0,0,0,4746,5286,3746,4944
feature_89,0,0,15336,0,14282,4810,13616,6510,6982,6476,10022,7088,0,7266,0,15870
feature_890,6900,4286,5608,2624,0,424,412,326,0,0,0,0,0,0,0,0
feature_8902,266,656,138,528,100,266,186,0,0,1510,88,1832,0,0,0,310
feature_8908,0,438,0,404,1440,5036,1208,4882,0,898,0,810,5344,7910,6548,6672
feature_8909,0,760,0,392,1384,5754,1532,4904,0,1332,0,1010,6740,6236,5880,5944
feature_8911,0,584,0,352,710,3034,770,2546,0,816,0,712,4892,4846,3880,4566
feature_8912,478,662,618,718,360,638,316,366,494,956,464,706,0,0,0,74
feature_8913,120,9626,0,7202,22294,164448,16626,137276,140,20432,148,19810,710652,716276,674644,739214
feature_8914,0,0,0,0,0,0,0,0,0,0,0,0,6352,7796,5580,7718
feature_8921,0,250,0,296,11116,7644,7774,5172,0,862,0,710,412,314,360,488
feature_8922,236,1506,0,1668,2746,21850,1998,18340,0,2752,304,3886,122546,140866,116370,157196
feature_8925,0,776,0,654,194,210,322,230,0,1258,0,1346,212,266,200,172
feature_8928,0,302,0,422,286,94,150,142,0,604,0,482,0,82,110,0
feature_893,5632,4450,5764,2920,440,406,598,424,1546,3374,1166,1946,1166,1138,826,940
feature_8931,0,204,0,0,380,2456,304,2146,0,440,0,0,3696,3898,3472,3764
feature_8936,0,50,66,110,0,900,188,616,0,196,0,0,4062,2678,2366,3104
feature_8937,0,0,0,0,72,488,0,220,0,0,0,0,3262,2140,2596,1740
feature_8938,0,1138,0,800,236,172,128,128,0,2000,110,1732,226,240,260,180
feature_8940,0,0,0,146,0,512,0,466,0,0,0,130,2600,3224,1926,3256
feature_8945,0,0,0,130,124,680,0,646,0,142,0,0,5378,6634,4134,6276
feature_8946,0,0,0,0,0,518,0,364,0,108,0,0,3916,4230,2816,3896
feature_8948,0,176,120,300,784,2920,734,3454,0,694,0,536,9038,8266,7780,8768
feature_8950,488,3036,110,2830,1014,892,660,690,232,9772,0,9634,700,516,704,730
feature_8952,0,92,0,0,566,2388,0,2136,0,536,0,138,5570,5748,5302,5668
feature_8953,682,2254,642,1432,8796,44982,6078,32230,480,3472,430,3794,352820,368930,291310,371224
feature_8957,0,122,0,198,438,2250,0,1610,0,370,56,390,5800,5570,4924,4906
feature_896,0,0,0,0,6242,4542,4778,3516,0,0,0,0,816,696,830,694
feature_8966,0,0,0,0,0,562,0,474,0,0,0,206,2772,4234,2696,5046
feature_8967,0,112,0,0,118,846,0,680,0,194,0,204,5012,5568,4780,5170
feature_8968,0,184,0,128,178,1250,0,1372,0,252,0,328,8712,10292,6740,9632
feature_8969,0,0,0,0,0,616,0,790,0,82,0,0,3938,4130,3156,4192
feature_8975,86,892,0,698,350,396,444,464,182,2902,166,2812,402,522,430,514
feature_8976,76,332,0,102,234,116,0,216,86,876,236,880,174,424,158,148
feature_8977,570,274,348,428,518,356,348,422,1292,704,1254,614,554,672,558,642
feature_8981,0,0,0,0,0,956,0,606,0,180,0,98,5560,6272,4276,7524
feature_8982,0,0,0,0,0,72,0,0,0,0,0,0,5256,2718,3170,2188
feature_8986,0,280,0,518,380,2468,426,1714,0,438,0,542,13434,14302,8456,10718
feature_8992,4206,1506,2100,1264,2282,2726,1692,2006,5278,2154,4390,2546,3180,3136,2224,3190
feature_8993,0,0,0,0,224,1248,322,820,0,0,0,0,5982,7006,4850,6226
feature_8996,594,238,392,180,472,346,402,452,1036,348,750,370,516,476,528,542
feature_90,10666,6270,16680,5286,15984,9278,18604,8820,8144,6400,9526,8186,18344,9254,8494,14090
feature_900,0,0,0,0,4300,3246,4036,3726,0,0,0,0,0,1906,2136,1472
feature_9002,0,0,0,0,0,564,0,832,0,0,0,0,2098,3530,2958,5060
feature_9003,0,0,0,0,0,316,0,226,0,0,0,0,9450,3166,3972,1388
feature_9004,0,0,0,0,278,1086,0,660,0,124,0,138,5442,7312,5578,6492
feature_9007,442,162,0,112,4084,3514,1876,2358,0,0,0,0,1124,1044,440,792
feature_9011,0,0,0,0,146,752,106,590,0,124,0,120,3862,4350,2870,3984
feature_9012,0,0,0,0,0,300,0,230,0,0,0,0,8160,1056,2868,1118
feature_9013,0,446,0,346,166,178,120,332,0,968,0,1062,0,0,0,0
feature_9014,4826,3970,2560,1798,2332,1916,1742,1686,664,2124,660,1726,1038,1526,892,1072
feature_9015,1284,1240,1008,754,556,496,324,244,346,368,306,296,246,194,208,420
feature_902,0,0,0,0,2396,3430,2964,1674,0,0,0,0,1136,766,1082,492
feature_9021,0,0,0,0,0,150,96,502,0,0,0,0,3528,4298,2086,4236
feature_9022,0,0,0,0,482,594,402,708,0,0,0,0,4136,4224,2392,3380
feature_9024,0,0,0,0,0,858,178,554,0,118,0,0,6018,6476,4086,6018
feature_9025,0,0,0,0,1964,2686,1434,2252,0,0,0,0,2932,4348,2282,3522
feature_9028,0,1424,0,1050,252,280,0,0,142,3840,80,4854,114,128,0,200
feature_9030,0,322,0,0,438,1100,290,704,0,0,0,0,5200,5018,3484,4782
feature_9033,0,618,0,188,140,1630,72,978,0,478,0,526,6428,5476,5044,5460
feature_9035,0,174,0,0,0,1500,0,1174,0,438,0,238,5910,6900,5112,6166
feature_9036,0,54,0,0,0,1298,0,574,0,0,0,0,4832,5146,4426,4996
feature_9037,0,0,0,0,98,528,0,256,0,0,0,0,2594,3150,2542,3516
feature_9038,1112,1038,1080,394,838,432,588,382,806,334,654,342,218,300,0,328
feature_9040,0,0,0,0,768,972,426,740,0,248,0,264,4608,5862,3834,5114
feature_9044,0,1110,0,658,0,0,0,0,202,1350,124,1312,0,0,0,0
feature_9045,0,0,0,0,0,442,0,372,0,122,0,0,4080,4082,3428,3742
feature_9046,0,0,0,0,0,0,0,158,0,0,0,74,2584,3304,1788,3088
feature_9047,0,0,0,0,74,552,0,344,0,0,0,170,3164,3612,3580,4230
feature_9048,0,400,0,88,400,6148,230,3356,0,914,0,1042,49010,51808,38410,52512
feature_9051,146,7594,94,3212,108,0,0,72,660,6398,408,11886,0,116,0,94
feature_9054,0,0,0,0,0,368,0,78,0,0,0,0,2940,3166,2602,3310
feature_9068,704,490,594,212,448,360,166,174,2636,2028,1462,1248,434,456,288,280
feature_909,170,154,116,0,24490,46016,13038,17848,0,0,0,0,1702,6314,1032,4180
feature_91,1224,540,906,652,1272,1096,1060,1120,1084,922,0,1430,520,540,324,352
feature_912,916,1212,794,536,0,0,0,0,0,678,120,408,1104,1276,762,656
feature_913,104,0,0,0,2848,2128,2736,1878,0,0,0,0,578,126,778,384
feature_9146,0,1146,1008,0,1442,1212,1222,1058,1230,1362,1132,1258,0,1114,1306,0
feature_915,1250,852,1056,638,5098,4224,3820,2908,0,0,0,0,850,0,648,716
feature_917,324,358,268,132,608,416,446,346,1116,1074,790,672,0,678,682,446
feature_918,802,486,0,0,1392,2296,1154,1428,0,0,0,0,2952,4458,1500,3098
feature_9188,3892,1538,3668,1466,2844,2036,3156,2466,1172,2468,1024,2364,4012,5320,6770,6192
feature_9189,5078,2936,5032,2870,4998,4682,5780,4330,3614,4478,3162,4178,4926,3942,3698,3774
feature_9190,1610,1038,936,1018,964,618,760,754,1446,1490,1206,1566,1026,608,720,784
feature_9191,1628,1380,1272,1650,2108,2466,2310,2600,2890,2064,3828,2546,1038,1160,938,0
feature_9192,2816,2050,2282,1872,2676,2752,2250,2554,2272,3060,2100,3276,2188,1838,2404,1764
feature_9194,530,662,598,510,790,530,678,650,962,586,1210,732,632,394,266,436
feature_9197,2036,1408,1288,1374,1140,1100,1574,974,1586,1654,1094,1954,1012,894,1308,1112
feature_9199,2338,2224,1774,2414,2430,1718,1970,1932,2092,2334,1908,2920,1460,1708,1420,1850
feature_92,3984,2278,6290,2218,8662,2498,6862,3578,3032,2770,3698,3060,8338,5086,3410,6692
feature_920,786,324,432,380,1314,774,730,0,448,1664,340,980,466,0,508,262
feature_9201,1290,802,1432,646,980,694,724,706,1196,1292,728,794,1104,864,1104,882
feature_9202,860,840,960,562,712,472,230,428,532,1026,530,880,226,642,282,484
feature_921,1480,1120,1092,556,1480,2164,1116,1990,0,918,112,814,3002,2256,2800,1974
feature_922,0,296,594,0,2154,1666,0,1424,0,226,0,238,2666,4366,1948,2882
feature_9220,4138,2676,2558,1556,3610,3804,5722,4354,5354,3632,4764,0,1070,1664,1288,528
feature_923,1274,744,1002,740,1372,1196,994,1358,806,1198,594,1044,2688,1884,2630,2158
feature_9230,3418,2440,3862,1920,1126,1236,1356,1974,0,768,2000,1812,738,1550,1124,0
feature_9233,2526,1612,1260,1108,2202,1456,2716,0,2232,1720,506,264,870,1314,1056,750
feature_9236,1338,322,942,424,1646,2016,1624,2368,0,0,0,50,1726,1714,1734,1852
feature_9239,966,648,366,568,1202,996,1066,1000,816,786,266,226,632,0,504,0
feature_924,470,342,462,0,294,0,0,0,1096,1176,1096,864,414,298,0,238
feature_9240,1426,526,2400,4078,6028,1906,4050,4318,0,108,342,704,5778,2298,6854,8828
feature_9241,11420,4150,15646,16218,58592,56982,26638,68754,0,964,1718,1274,89512,81432,107996,132518
feature_9242,5600,2202,5540,11224,14758,8908,11380,13444,0,0,528,936,14872,9586,20968,25446
feature_9243,1812,1208,2444,2284,206,164,0,822,810,0,3158,1752,0,606,544,512
feature_9244,954,656,2080,2352,0,0,316,1702,0,0,614,422,296,862,996,3588
feature_9245,42718,43346,54430,46166,16228,11800,46012,34546,27720,18834,21648,9104,17534,65722,40454,93864
feature_9247,1882,842,1464,0,9612,11840,13106,7306,540,1744,0,0,13200,13740,452,0
feature_9248,7342,6616,11040,14328,14248,19998,14572,51706,4008,7514,11702,14540,14532,13778,41866,44020
feature_9249,22174,10076,19146,14640,4678,4972,13006,11384,9224,9948,7148,11040,11078,9280,14748,15668
feature_9250,402,0,816,424,936,1794,566,2458,0,1496,666,544,788,544,1764,1144
feature_9252,2002,1288,4526,2112,3686,2528,2766,4272,380,788,404,650,3962,5126,5226,12414
feature_9255,103034,116340,28010,0,84504,84734,102852,28500,0,0,0,0,0,67748,0,0
feature_9257,74558,48982,130800,63724,16600,11746,28444,34992,18078,17796,10492,9842,22006,72252,40604,139112
feature_9259,20772,10788,16026,0,21094,26906,27782,10426,11672,11050,0,0,21846,22890,786,0
feature_926,442,0,0,370,0,0,0,0,1760,1804,1154,1068,110,0,216,0
feature_9260,8672,11224,1108,0,7314,6964,6576,366,9992,5770,0,0,5112,2320,0,0
feature_9261,46768,34510,32768,0,51676,44042,70144,7478,918,30096,0,0,74396,58246,876,466
feature_9264,7262,2526,2160,0,7810,8962,9410,436,0,1210,0,0,9288,0,0,0
feature_9265,5484,3064,12614,5298,1572,1006,2936,3690,1158,1494,750,792,1256,0,0,9388
feature_9266,7516,3728,8186,0,1176,932,1118,1146,734,498,0,0,1344,1336,880,0
feature_9269,0,0,1302,8254,852,580,1876,3652,0,224,628,1276,1216,2510,12436,10116
feature_927,154,0,0,0,2998,2052,2938,2226,0,0,0,0,1616,3600,928,2952
feature_9271,6444,3732,8906,3124,13202,14418,14812,18314,642,3358,416,2588,13896,16202,16614,15078
feature_9273,2752,2212,4736,1978,4360,4092,4050,5648,176,1202,292,1168,4028,4648,4468,3570
feature_9274,1040,400,1214,0,7092,7288,9488,9596,376,1192,0,0,10700,10158,2812,0
feature_9275,0,0,0,1374,544,238,470,784,0,0,142,92,184,424,1496,1708
feature_9276,1332,898,1944,1992,2684,3030,2740,9392,214,1220,1558,3742,3148,3948,5148,7202
feature_9278,600,160,876,416,1000,1142,1078,1428,0,448,208,518,974,1284,1610,1160
feature_928,3644,2122,2940,1224,770,980,0,584,0,0,0,0,92,0,0,0
feature_9280,1312,674,834,0,11396,7314,12048,5810,0,1204,0,0,11976,8248,1830,0
feature_9281,4466,4140,1504,0,2854,3458,4560,1282,872,4872,0,0,3610,2788,586,0
feature_9282,360,538,844,0,1368,842,1744,1326,184,690,0,0,1014,1616,278,0
feature_9283,2366,1484,3826,1772,4672,4526,4364,4628,330,1232,538,874,4148,3902,6280,8102
feature_9284,7990,0,5056,1888,4438,4194,3718,4594,0,0,1204,882,7514,0,4504,2960
feature_9285,8240,2436,9596,7178,2382,3334,2596,3840,376,528,1194,916,2878,4892,4492,10988
feature_9288,0,0,0,544,152,122,0,0,0,0,784,584,260,178,86,440
feature_929,332,96,194,0,5466,3702,3126,0,0,344,0,192,1876,2094,1284,1190
feature_9290,2022,936,2486,940,1414,2216,1012,1318,174,456,304,1012,1484,1834,1408,2034
feature_9293,1130,0,1272,2842,3306,5508,2528,4526,0,0,0,706,5436,5674,5288,21388
feature_9295,0,0,242,594,0,140,264,980,0,0,436,1848,134,280,810,3448
feature_9297,5688,2824,4856,2206,6164,10364,8964,11804,502,594,666,626,8250,10828,5642,19834
feature_9298,2762,1728,3726,5732,13980,14272,12600,16700,618,2244,0,7012,18680,20162,25476,57086
feature_9299,4692,2840,5776,16670,11310,12102,4816,11762,458,968,1704,3256,11092,5920,14696,40982
feature_9300,278,0,384,1064,1200,1098,78,202,0,94,1066,800,1148,0,400,764
feature_9301,320,0,590,7752,392,296,204,508,0,0,1686,1686,0,434,1554,8574
feature_9302,7826,5254,10504,11308,34740,33030,33582,39100,1568,5344,2932,9786,30218,35686,40934,72672
feature_9303,556,400,612,852,1376,954,1738,1232,500,1702,552,2238,1130,1010,1518,2044
feature_9304,368,240,990,3184,576,600,332,1150,0,106,1768,4024,752,924,3296,9228
feature_9305,1044,540,660,1030,770,782,876,2186,190,580,266,500,1288,1222,678,2906
feature_9307,0,110,470,0,1948,1068,1172,2472,0,146,0,352,2502,1938,3446,0
feature_931,0,0,0,0,4024,3410,3934,3334,0,0,0,0,2268,1036,1982,1654
feature_9310,76958,78872,62456,0,64150,62998,66040,44410,76252,70438,0,0,61092,51000,28650,1164
feature_9311,234,380,80,0,2196,1864,1788,1906,698,1150,0,0,1064,0,0,0
feature_9313,2564,862,3784,58794,4398,5252,2846,5614,104,484,13476,19370,6160,4880,9900,107708
feature_9315,0,0,142,580,658,802,652,826,0,0,712,1486,926,910,1966,11418
feature_9316,36696,23138,44380,24122,11056,13880,9186,9164,6452,28448,4228,26378,29064,58170,26022,54676
feature_9317,0,0,0,2058,0,0,136,116,0,90,552,1056,158,246,108,3566
feature_9319,1996,1000,1976,1994,7648,10556,7474,10922,442,2280,428,2482,12102,13142,15798,21592
feature_932,584,556,546,0,0,378,0,0,1336,1324,776,574,0,0,84,0
feature_9320,13492,8216,15814,12098,5398,5732,3512,4788,3100,7788,3634,13844,10034,19136,9826,26106
feature_9321,182728,101660,191912,256670,445604,509974,410792,552468,12302,106592,45864,240576,516612,663814,611096,808640
feature_9322,728,2498,762,0,1220,868,1138,844,810,826,832,684,1122,1044,0,0
feature_9323,406,292,194,412,3182,1374,762,500,0,102,178,82,910,1242,576,752
feature_9324,144,170,134,0,1246,936,1206,1138,230,948,0,0,824,1232,1176,0
feature_9325,470,456,372,1146,3944,4108,3028,2410,68,500,276,1154,876,910,686,1828
feature_9326,1236,832,1034,2548,3598,4048,2684,1996,250,498,1266,1108,4458,6758,15392,14004
feature_9327,3390,2296,3862,0,1118,1584,974,680,1254,3614,338,0,2688,3936,1360,0
feature_9328,466,416,470,1672,1246,1734,1182,1202,76,276,296,908,1112,1450,1944,2592
feature_9329,558,0,558,2790,1088,990,856,1414,0,330,342,566,1202,1544,1300,2560
